-1.249421409487402,-1.1390544803652365,-1.2021118245343152,-1.1335892995613368,-1.115941202365417
0.8856206874158236,0.7992978820057925,0.8997926407556438,0.9276131026998886,0.8644312339425089
0.1847586323253583,0.17528949743497793,0.16548699066574268,0.17076609341003618,0.17119990831979023
-4.735097598208767,-4.722582982749843,-4.273456469447529,-4.048861965886555,-4.649833316319747
-5.334207782516665,-5.868999055948424,-5.452949438541843,-5.2283542192504795,-5.571931676193838
-5.397534764074385,-5.8565313275980655,-5.316218971683789,-5.208744477477893,-5.471347425348851
-5.7708723890949445,-6.249169235387519,-5.7977074170373335,-5.604604034415669,-5.932965353964916
-5.894908917244736,-6.304724947065372,-5.802231454114368,-5.689953360241018,-5.899616640487291
-5.531296185330922,-6.010007883798036,-5.611158561784679,-5.4182869575703165,-5.737627116473968
-5.673739944115067,-6.230125156182365,-5.721040092104917,-5.641380951210794,-5.864547394849741
-6.024469119224716,-6.252937505182273,-5.851816849733305,-5.6813813620531795,-6.185409674582241
-5.864639105487584,-6.08150130739882,-5.701851488447715,-5.640159674259612,-5.901048583547227
-6.031793278229203,-6.153044125268252,-5.8334256926892785,-5.754052608134159,-6.1031450237125195
-4.975764288740269,-5.299231757962148,-4.973005562984853,-4.962106509239269,-5.089208202692344
-5.673439837127814,-5.8820691646079455,-5.618676603048027,-5.639126166133743,-5.946433193638376
-5.879488650380417,-6.139006473685794,-5.703476422027476,-5.847431288725696,-5.996968951693529
-5.573490419536105,-5.7566787825547765,-5.3864502496823485,-5.417660762323709,-5.706308276090996
-5.277791158936529,-5.579512625509515,-5.32742718376631,-5.319667483119691,-5.451904703665634
-5.186201775166563,-5.483684124806471,-5.177323370451396,-5.247891556313603,-5.341871537106949
-5.787852913715798,-5.686786675303222,-5.514172843602667,-5.628881811536061,-5.6668294102192025
-5.059124211976904,-5.309114000477505,-5.1022094715120385,-5.1753214422254885,-5.222596261445076
-5.166575784460712,-5.543173759447899,-5.23240349582878,-5.361261911883347,-5.4049927941393445
-4.816176113224329,-5.200847274581914,-4.95842966972942,-4.96312789376022,-5.062904459984612
-5.003270151319414,-5.317665149705453,-5.03557335018057,-5.0876377694702954,-5.181931192651318
-4.866167328774142,-5.188018981555835,-4.964349360959956,-5.101501561176385,-5.094544493779796
-4.705198532118558,-5.096244604233133,-4.846606874650863,-4.910426980924291,-5.0002572589079595
-5.3251249786810915,-5.554556955287877,-5.2696890065205695,-5.367590177121029,-5.398922054082829
-4.966650366624794,-5.194939792426625,-4.9277908720451675,-5.0202232596427345,-5.136219240316237
-4.831500737978732,-5.195788371106629,-5.056307833558261,-5.026614213031046,-5.116274298440184
-4.753384971005697,-5.056923417537293,-4.8081230464803895,-4.848275396758969,-4.949395522755621
-4.741492627366629,-5.307768167736801,-4.877073992716168,-5.055272907733892,-5.062399280237712
-5.201851589708185,-5.523856082249175,-5.224040847151372,-5.221583224681686,-5.5177811343428065
-5.077065305821208,-5.453603551071565,-5.266013686069926,-5.280602704861926,-5.302568311074874
-4.4977194604998605,-4.897474579889976,-4.636220343302623,-4.734504188726615,-4.785972409806679
-4.72578278150951,-5.176422994740957,-4.776889932185345,-4.799749532958376,-4.951243025136703
-4.665060935685096,-4.859008679299952,-4.666454940854234,-4.756622583059086,-4.9357857764409045
-4.7162890847299614,-5.166659445418759,-4.886980243433927,-4.770071380787333,-4.896125424776352
-4.498659589013561,-4.855120340791283,-4.6208573347770905,-4.701649743285106,-4.837583374147995
-4.827229573496007,-5.203506936866234,-4.77033162466162,-4.852395367587716,-5.021708423751802
-4.83333925165051,-5.404071494241618,-5.053124255773074,-4.9055315169804805,-5.118531179872738
-4.784663988406486,-5.250524021085059,-4.824229458311038,-4.997664473891634,-5.041450704619023
-4.527478031887072,-4.8279543665629205,-4.415621025928495,-4.6316001998300695,-4.7147291949278705
-4.56137279882321,-5.021580152120897,-4.679032565440506,-4.906776328920447,-4.910607706827109
-4.468084841387094,-4.89230783626715,-4.473572061338576,-4.589705342716478,-4.661573899821807
-4.380499150254458,-4.83296460025193,-4.527467786762372,-4.494301413203427,-4.7609010558802805
-4.145480821365701,-4.642459624273277,-4.1045057889527845,-4.393111136153596,-4.421296021467814
-4.024601799974702,-4.517455536994007,-4.02985627699496,-4.152219808579481,-4.24108167093414
-4.183818372385079,-4.638005074713359,-4.1417128179486,-4.363536938756941,-4.3979388139864355
-4.043892271327213,-4.494338776193827,-4.0776641101286035,-4.206237235107064,-4.313566941457007
-4.403158748919449,-4.716334313640889,-4.288291157029403,-4.44912841681445,-4.573386188080982
-4.307167311345487,-4.7562023929616775,-4.294820997704792,-4.41449631741759,-4.55426962785916
-4.505339796668403,-4.79706613198033,-4.792579198603922,-4.637837838920035,-5.228094686475783
-4.369202798179327,-4.886820330195484,-4.289006652922639,-4.432798612974264,-4.602834208279363
-3.9349575649268287,-4.462139964424714,-3.983683292843219,-4.107287627146155,-4.252702679405413
-3.8600153419245835,-4.322239312026785,-3.8812457179649,-4.120463359827618,-4.176247124997855
-3.9939352558631778,-4.556045448989274,-4.113355980671264,-4.118463393477016,-4.353154888069019
-4.044633521175758,-4.5078899450632,-4.010295174947682,-4.115324719532143,-4.292569089097687
-4.218514229747187,-4.562105404767517,-4.147508886487455,-4.253985477844984,-4.353923445835173
-4.272341614500534,-4.643405051904617,-4.223615451319778,-4.235373765387131,-4.47222928711262
-3.593402662083574,-4.062025568793814,-3.5485576475042753,-3.6744231248482766,-3.7944341985217176
-3.8013261414227695,-4.299576723325985,-3.930665863833092,-3.9662959093770835,-4.2304491960449555
-3.6526555772111657,-4.14440251353438,-3.683331739505477,-3.7571211904921356,-3.863357171235896
-3.9433988766485326,-4.4363935236423275,-4.0465464866232885,-4.175931251135588,-4.273997617202462
-2.829013775961092,-3.424740279110587,-2.909748858628683,-3.038159060258356,-3.160491574605146
-3.5426507104313925,-3.92927287449231,-3.4467532525197493,-3.5880919093217565,-3.7147712136379214
-3.594245669434394,-4.074804628515531,-3.6290540442718737,-3.7741242402401087,-3.8712164582231106
-3.576268068773758,-4.057251285808122,-3.6209569867522733,-3.7379748359919103,-3.9184250788485055
-3.708817232391618,-4.392011045164567,-3.841297670385081,-3.921956655788023,-3.99456164446653
-4.029814368371833,-4.447446179612839,-4.025547509739495,-4.141276772677769,-4.218183443554412
-3.8693248212633455,-4.489204968494504,-3.9458409953006193,-4.055134819047156,-4.172001734219642
-3.8242731553907925,-4.266243525078489,-3.8551868785244925,-4.0638554724255656,-4.1115453648093006
-3.763237299852663,-4.283731434500413,-3.936710370935265,-4.013585917230247,-4.164427349086037
-4.016072594481241,-4.4151360036077145,-4.0033517706333495,-4.12422852988329,-4.243202354215251
-4.054365918624048,-4.491038923371681,-4.063032925232983,-4.250275696983065,-4.332957133736661
-4.202946788676394,-4.626489497832399,-4.172649060111768,-4.330642240907756,-4.433973306329892
-4.2056446917266666,-4.65890748119017,-4.24539158182374,-4.324717700676534,-4.428950750983902
-4.2843439964438135,-4.723466022811721,-4.5390711214417045,-4.544035087188417,-4.716076231733252
-4.205623581001503,-4.674372006281788,-4.386601161251225,-4.537165642202922,-4.6809589673881415
-4.476994638531073,-4.93999041661391,-4.78003815175716,-4.667838712093687,-4.9350665738190544
-4.36116884055733,-4.831277868212608,-4.494195329458595,-4.6655000098944255,-4.706153668309202
-4.463465192530937,-4.863547997395737,-4.517442649322999,-4.6376255248585,-4.722393263289988
-4.164237291663157,-4.632949223704203,-4.326317683992677,-4.57299507201527,-4.75936613022014
-4.855977105890215,-5.20666377455324,-4.940319292780838,-4.941221580048503,-5.102328458753596
-4.4994056075684625,-4.875625741800549,-4.6031720780775975,-4.708365232074418,-4.801446140558686
-4.639985994035005,-5.046940242451517,-4.650424518822402,-4.834803762753643,-4.89750874905595
-4.89859429858764,-5.399874656926703,-5.06258241434817,-5.169012265862425,-5.202000735574998
