-4.329438429988327,-4.332244886831661,-9.967615209828711,-9.74296774753203,-6.278768484490422
4.205360517487412,3.47282978656352,10.267016764786511,9.719411214681895,6.110578307116061
0.4733202650063901,0.5231867950284292,1.2058038149695025,1.0578090051457933,0.7089902379017448
0.40617099841925614,0.15283461038863433,6.145751333654351,7.903393293994613,2.825234342085482
-4.596305799568014,-4.5874747103098885,-5.757049113370685,-3.5624224190316323,-4.512532186097739
-4.465088725563308,-4.522953905309504,-4.0143129653955265,-2.9931855368192117,-4.531176071438219
-6.143815506810272,-6.283170719299123,-6.133833259798354,-5.8055540408818125,-6.404090488399606
-5.937415146655718,-5.827001833285374,-6.45171283511906,-6.08762899204597,-5.609642617539384
-5.533328661414332,-5.204765861779335,-4.641780486202044,-4.524199874497058,-4.825421502191959
-7.161967473840476,-5.888775978942887,-6.725319694447722,-5.174727394710007,-5.501362862159787
-6.537796167405137,-6.9355715235578606,-5.954641600731278,-5.6760445931264805,-6.745253434202503
-6.322368961332928,-6.372923687598857,-5.12832901913225,-4.555516754198532,-6.095255395613057
-8.085991885693973,-8.205985357885867,-8.061793283999009,-7.571646029923725,-8.971910602696513
-4.398667685926954,-5.057924073229952,-1.7993397249534266,-1.6935412737759699,-4.387316069615251
-7.921160475829311,-8.254598738248376,-10.468577445334097,-9.986292573580089,-9.35638721937718
-7.999284427696491,-7.945493913479119,-9.327394336169663,-9.554349210634502,-9.231638099843869
-6.24882899048026,-6.700454800905668,-7.420308639775049,-6.9308716580612675,-7.22134483577421
-5.868524971684902,-6.310802153882355,-6.633455089299329,-6.225432740574161,-6.559223746707648
-5.627389852668268,-5.9279005067015635,-6.128150366706121,-5.959202937490519,-5.710789445419907
-6.650117203854117,-6.804481395647884,-7.949003709363793,-8.12614315361247,-7.746425360288399
-4.958179551552511,-5.385083833089492,-6.039287642660118,-5.567951122530163,-5.505447567360273
-5.808221174776629,-5.848531287868814,-7.995329662998753,-7.098593592271713,-6.050859367338399
-4.713563872223269,-4.770296882104366,-5.446112347925992,-4.670606986037525,-5.125181610290549
-4.869920278549144,-5.226623227471711,-6.0994485680924795,-5.231381159935273,-5.602687852789131
-4.658103493047182,-4.938452337235627,-5.288800889230594,-5.14400546159355,-4.9056623509517445
-4.535664896519203,-4.417036607729061,-4.243209523153305,-4.718476347138471,-4.802566764143369
-5.767983023797435,-6.287424642956209,-8.820946561744087,-7.834171152902339,-7.113504678187796
-4.668189774018344,-4.821016848191832,-5.425707488082254,-4.97155003301142,-5.065035223581323
-4.65668989528748,-4.847044637357955,-5.040520540744532,-5.20807291023051,-4.820109437611884
-4.440926151096548,-4.560593133620971,-4.2482537604379145,-3.7713260402943307,-4.4170843731168645
-4.454061895045432,-4.818809791214059,-4.6745472338617935,-4.9745942674548065,-4.786310334949359
-5.798155812498405,-5.435065634530777,-8.12918099823695,-6.428957338420633,-6.5660200144414995
-4.758052888884041,-5.407180455277861,-6.859164925434684,-6.8517475594644885,-5.246452774323152
-3.806970097646161,-3.648800349837918,-3.8833468296795073,-3.2109802272549604,-3.3793417805737995
-4.499483398375866,-4.696865002003555,-5.010029048094927,-4.748832582640752,-4.963893203773952
-3.605182450935922,-3.9520809147596325,-3.2809579843020353,-4.0601883667173055,-3.4091923587511497
-4.150483304909491,-4.5706828929316785,-3.637336787778471,-4.1250984689587025,-4.3907132049278
-4.1259214442320316,-4.022045644675381,-2.4897087401324294,-1.7427116382292278,-3.7542416734832305
-4.422374695339132,-4.727928245743853,-4.751190970694574,-2.857798686027842,-4.362780412700448
-5.427316147959181,-6.107819941856134,-5.960272695067471,-5.1903725566916,-6.154032260727594
-5.669909851318265,-5.681383007070943,-5.38270173594067,-6.0112534619366516,-5.855261215246655
-5.469552585452996,-6.138005096645351,-5.329979805984532,-5.581854099205474,-6.222939353344624
-6.951566446138573,-7.153893142478953,-8.880643330646663,-8.026345675405187,-7.374338309782314
-6.330713724009875,-6.40357676029917,-7.33985168035068,-7.314775817589711,-6.92928466167429
-6.306569955778066,-6.194192342453657,-7.791491670539728,-7.103858233243878,-6.434819490857745
-5.5700795273483275,-5.647415374708906,-5.306242873315727,-5.930326728103753,-5.443654665053066
-4.694252730024734,-5.044870229517634,-4.488587741323067,-4.542336090555606,-4.645797458600516
-5.3197428808351805,-5.668067430684911,-5.891399235257666,-5.766904602587537,-5.2548312435962305
-5.01116257627252,-5.242703342047884,-5.014846662006817,-4.703932175205718,-5.046081627259326
-5.525477613307963,-6.045471304155654,-6.7404646892082205,-6.150205016417423,-6.055222518840533
-6.270492060178263,-6.213417572391066,-8.026608347996666,-7.004554622932574,-6.522175498617027
-7.438774057356911,-7.676142552224921,-10.133627475525179,-11.546001180410576,-8.607501354210715
-5.869518813276691,-6.014094691810228,-7.243292285162955,-7.3847346955874125,-6.090919599296127
-4.536749270439194,-4.7504608869488,-4.042134171005841,-3.674058159834191,-4.414564333896877
-4.5282111705797705,-4.729234698417029,-4.229581629126901,-3.667345813259766,-4.321506777714081
-4.990487957289194,-5.160240265495223,-5.143142374407806,-5.285164066837984,-5.169116074472209
-4.80709787535091,-5.1125710478510475,-4.899208656106699,-4.603048523885459,-5.251773069201281
-4.98650326877207,-5.571978349277968,-5.5059516915086055,-5.834668880315374,-5.923764406196351
-5.63545008996551,-5.863161467192939,-6.556274079604304,-5.9686110725826635,-6.090819241570625
-3.6448932614969807,-3.6892899392623093,-2.27397907664233,-1.8899563989310637,-3.161173103127746
-4.589432531388301,-4.6226490555601325,-3.8845710128590505,-3.626560806453279,-4.607308169670453
-3.9270998030079705,-4.02976957078138,-2.803471046270159,-2.392904928665908,-4.070065663004446
-4.770228896782696,-5.698624212146743,-5.659635112190454,-4.388223405710561,-6.206656901429924
-0.7779214763373122,-1.892403612106269,3.311303584761821,3.7740960428636345,0.5836562477799222
-3.8312065933564665,-4.577697754593788,-3.7402126683135215,-3.8221187143045583,-4.599300117781669
-5.7864230107252315,-5.734892846813565,-6.761008178331369,-6.320724996303541,-6.141293021840451
-5.890846307869902,-5.811405586584698,-7.621056334025239,-6.102942825399833,-6.133555046749983
-6.314922157648121,-6.186335615590875,-7.535751040397331,-6.806561686700155,-7.498364631736807
-6.829510871226806,-7.004477683925016,-8.693586899944313,-8.436216250278505,-7.982194253265444
-6.6239331012213585,-6.679530562622684,-8.330502504837908,-7.370460694481803,-7.680196659796475
-6.144616191537702,-5.896732399888971,-6.866486272961007,-6.795253376544936,-6.646360963403208
-5.704336831445223,-5.99393917375588,-7.076762925594211,-6.907760912637575,-6.311499657388104
-6.112105914611205,-6.011597319152308,-8.277508936205479,-7.018579230926191,-7.342255214731519
-5.86115504093536,-6.314596620606159,-7.5323508208145675,-7.075320596362675,-6.517175270734157
-6.270871723510736,-6.20581661645936,-7.4774982197464075,-7.263361940602741,-7.130521809034487
-6.289932978328825,-6.262724056966263,-7.293993871733781,-6.999437905177843,-7.07866472827696
-6.647491094938856,-6.526004483560426,-8.659296727342861,-7.80430390771213,-7.1214839435740585
-6.021050703316929,-6.053118114929164,-7.910810379869768,-7.22905678614265,-6.874065266083417
-6.442702117167973,-6.665492784694458,-8.771451404851863,-9.14520078880413,-6.80826050963674
-6.224721407538992,-6.245157116600106,-8.263757364568937,-6.751483525958238,-6.378689782308645
-5.699087741698565,-5.939879501191027,-7.961302047128743,-6.402629746665068,-6.073220493257681
-5.466888905635315,-4.594838578038846,-4.172666587399538,-3.950734053938744,-4.629747843822585
-6.908581690671176,-6.212977703635174,-9.46214744342703,-8.465991220763229,-7.255128236202167
-5.4246653578727155,-5.045308855795195,-5.9206609178297995,-5.917398276285716,-5.323341218248316
-5.614293318644129,-5.506307106068109,-4.764902928952599,-5.102733779828796,-6.0310381751665725
-6.174215711317638,-6.131491819215892,-4.281353661449675,-5.066846232932128,-6.488415931320237
