zipcode,caseid,cutoffym,mean_commute
30127,90026962,201201,38.414756727159
30127,92782712,201201,38.414756727159
30132,81635595,201207,39.634207022216
30132,81859458,201207,39.634207022216
30132,84032841,201207,39.634207022216
30132,89225442,201207,39.634207022216
30134,90224777,201201,38.2683693059515
30135,86968261,201207,36.149998110855
30141,85330870,201207,37.1004342557059
30141,89627701,201207,37.1004342557059
30141,90064188,201201,37.1004342557059
30143,87890891,201207,31.3092665946465
30144,85394452,201207,31.114085792516
30145,81509904,201207,30.177678827923
30152,87332757,201207,34.2829653635811
30152,90846937,201201,34.2829653635811
30152,94085444,201201,34.2829653635811
30157,85785845,201207,42.5008351756325
30157,90966246,201201,42.5008351756325
30157,91129431,201201,42.5008351756325
30161,87495577,201207,23.9247924080664
30161,91078025,201201,23.9247924080664
30165,82637831,201207,22.0703021027416
30165,91182753,201201,22.0703021027416
30165,92212871,201201,22.0703021027416
30165,93913063,201201,22.0703021027416
30170,83765740,201301,32.7375886524823
30170,84584818,201301,32.7375886524823
30170,93957946,201208,32.7375886524823
30170,94484159,201209,32.7375886524823
30176,87659696,201207,32.4233441408059
30179,91152363,201201,38.501415375447
30179,94151808,201201,38.501415375447
30180,85696875,201207,37.2030715507412
30180,91823289,201201,37.2030715507412
30180,94957242,201201,37.2030715507412
30188,80337388,201207,36.0708028894055
30188,83858174,201207,36.0708028894055
30188,91040170,201201,36.0708028894055
30188,92458893,201201,36.0708028894055
30189,91054962,201201,37.4667978357108
30189,94681976,201201,37.4667978357108
30204,80263982,201303,31.5098963242224
30204,85389131,201302,31.5098963242224
30204,86968560,201212,31.5098963242224
30204,88871507,201211,31.5098963242224
30204,90625235,201209,31.5098963242224
30204,90950731,201205,31.5098963242224
30204,90976807,201211,31.5098963242224
30204,91081641,201208,31.5098963242224
30204,91883706,201209,31.5098963242224
30204,92104453,201209,31.5098963242224
30204,92212826,201204,31.5098963242224
30204,92370669,201206,31.5098963242224
30204,93603494,201205,31.5098963242224
30205,85411331,201211,35.4763382467029
30205,94738263,201206,35.4763382467029
30206,93256359,201211,39.3369918699187
30213,91706766,201201,34.770757818427
30214,85279410,201212,33.9735849056604
30214,85407129,201211,33.9735849056604
30214,87857782,201301,33.9735849056604
30214,90873090,201209,33.9735849056604
30214,91554668,201209,33.9735849056604
30214,91657916,201205,33.9735849056604
30214,91734219,201211,33.9735849056604
30214,92378405,201206,33.9735849056604
30214,92645817,201211,33.9735849056604
30214,92725924,201206,33.9735849056604
30214,93133393,201207,33.9735849056604
30215,80950330,201212,33.9724369626472
30215,81820935,201212,33.9724369626472
30215,82605876,201302,33.9724369626472
30215,85259270,201212,33.9724369626472
30215,86195151,201301,33.9724369626472
30215,86801809,201303,33.9724369626472
30215,88176257,201212,33.9724369626472
30215,88623797,201302,33.9724369626472
30215,90086724,201209,33.9724369626472
30215,90498372,201208,33.9724369626472
30215,90756746,201209,33.9724369626472
30215,91318011,201204,33.9724369626472
30215,92111602,201205,33.9724369626472
30215,93181134,201207,33.9724369626472
30215,93521703,201204,33.9724369626472
30215,93925169,201204,33.9724369626472
30215,93976237,201211,33.9724369626472
30215,94378623,201208,33.9724369626472
30215,94786741,201208,33.9724369626472
30215,94844977,201205,33.9724369626472
30216,85011919,201302,33.5509020618557
30216,88786487,201212,33.5509020618557
30216,92067101,201210,33.5509020618557
30217,81087037,201302,40.3713050752928
30217,81580798,201211,40.3713050752928
30217,83021914,201211,40.3713050752928
30217,83550115,201212,40.3713050752928
30217,84370280,201302,40.3713050752928
30217,84500386,201303,40.3713050752928
30217,87228159,201211,40.3713050752928
30217,87509111,201301,40.3713050752928
30217,89512889,201211,40.3713050752928
30217,90568284,201209,40.3713050752928
30217,90699674,201204,40.3713050752928
30217,91351876,201205,40.3713050752928
30217,91909839,201204,40.3713050752928
30217,91973670,201206,40.3713050752928
30217,92053449,201206,40.3713050752928
30217,92331848,201206,40.3713050752928
30217,94044638,201206,40.3713050752928
30220,90883848,201208,38.2358974358974
30220,91837307,201208,38.2358974358974
30222,80396264,201211,37.653125
30222,92378432,201206,37.653125
30222,93436030,201206,37.653125
30223,80015284,201211,28.8228845088261
30223,81738795,201211,28.8228845088261
30223,81996009,201211,28.8228845088261
30223,84651019,201302,28.8228845088261
30223,85207187,201303,28.8228845088261
30223,85620348,201212,28.8228845088261
30223,86035480,201211,28.8228845088261
30223,87570616,201211,28.8228845088261
30223,88236870,201302,28.8228845088261
30223,89664443,201212,28.8228845088261
30223,90290138,201211,28.8228845088261
30223,90461666,201209,28.8228845088261
30223,90654244,201204,28.8228845088261
30223,91456342,201208,28.8228845088261
30223,92569481,201207,28.8228845088261
30223,93144906,201210,28.8228845088261
30223,94369500,201204,28.8228845088261
30223,94511103,201207,28.8228845088261
30223,94755345,201208,28.8228845088261
30224,83799213,201301,30.0796683111158
30224,86471668,201211,30.0796683111158
30224,87835315,201212,30.0796683111158
30224,88220244,201211,30.0796683111158
30224,90855751,201205,30.0796683111158
30224,90939491,201208,30.0796683111158
30224,90960039,201205,30.0796683111158
30224,92945348,201205,30.0796683111158
30224,93013413,201204,30.0796683111158
30224,93114721,201208,30.0796683111158
30224,93115746,201205,30.0796683111158
30224,93214621,201207,30.0796683111158
30224,93593362,201207,30.0796683111158
30224,93629926,201208,30.0796683111158
30224,93770912,201206,30.0796683111158
30224,93800332,201208,30.0796683111158
30224,93904427,201206,30.0796683111158
30224,94973635,201208,30.0796683111158
30230,80939737,201301,27.8311290322581
30230,86753681,201303,27.8311290322581
30230,89860964,201212,27.8311290322581
30230,91492201,201208,27.8311290322581
30230,92503784,201205,27.8311290322581
30230,94486881,201206,27.8311290322581
30233,80003825,201211,34.6040077491222
30233,84638391,201301,34.6040077491222
30233,84890797,201211,34.6040077491222
30233,85964088,201211,34.6040077491222
30233,86170738,201211,34.6040077491222
30233,86349011,201212,34.6040077491222
30233,87084252,201303,34.6040077491222
30233,87357545,201212,34.6040077491222
30233,87683262,201212,34.6040077491222
30233,88148946,201212,34.6040077491222
30233,88790569,201301,34.6040077491222
30233,88809948,201212,34.6040077491222
30233,89107294,201302,34.6040077491222
30233,89944873,201211,34.6040077491222
30233,90228403,201209,34.6040077491222
30233,90239687,201207,34.6040077491222
30233,90403853,201211,34.6040077491222
30233,90430233,201208,34.6040077491222
30233,90542024,201204,34.6040077491222
30233,90761889,201211,34.6040077491222
30233,91149345,201207,34.6040077491222
30233,91321990,201204,34.6040077491222
30233,91902344,201204,34.6040077491222
30233,92226962,201204,34.6040077491222
30233,92249895,201209,34.6040077491222
30233,92361500,201206,34.6040077491222
30233,92984525,201206,34.6040077491222
30233,93026392,201206,34.6040077491222
30233,93249306,201210,34.6040077491222
30233,93337481,201211,34.6040077491222
30233,93506027,201210,34.6040077491222
30233,93518628,201204,34.6040077491222
30233,93700432,201207,34.6040077491222
30233,93757397,201205,34.6040077491222
30233,93995582,201207,34.6040077491222
30233,94048618,201207,34.6040077491222
30233,94219052,201209,34.6040077491222
30233,94398395,201207,34.6040077491222
30233,94564846,201208,34.6040077491222
30233,94973402,201204,34.6040077491222
30234,92570665,201205,41.0059210526316
30236,83059177,201207,31.2674160671463
30236,87009367,201207,31.2674160671463
30236,88102845,201207,31.2674160671463
30236,88395629,201207,31.2674160671463
30236,90385892,201201,31.2674160671463
30236,92231854,201201,31.2674160671463
30236,92379998,201201,31.2674160671463
30238,80780368,201207,35.8828404057723
30240,81859663,201212,23.4718737187372
30240,82308579,201302,23.4718737187372
30240,84036764,201303,23.4718737187372
30240,87225091,201212,23.4718737187372
30240,87841231,201211,23.4718737187372
30240,89363492,201303,23.4718737187372
30240,89408740,201211,23.4718737187372
30240,89474923,201212,23.4718737187372
30240,90393721,201210,23.4718737187372
30240,91102603,201204,23.4718737187372
30240,91177683,201209,23.4718737187372
30240,91261564,201207,23.4718737187372
30240,91457581,201208,23.4718737187372
30240,91953430,201209,23.4718737187372
30240,92256482,201205,23.4718737187372
30240,92544312,201206,23.4718737187372
30240,92589283,201207,23.4718737187372
30240,92621398,201210,23.4718737187372
30240,92643082,201209,23.4718737187372
30240,92665682,201209,23.4718737187372
30240,93023382,201210,23.4718737187372
30240,93362241,201204,23.4718737187372
30240,93498560,201208,23.4718737187372
30240,93529718,201207,23.4718737187372
30240,93576664,201204,23.4718737187372
30240,94029925,201207,23.4718737187372
30240,94677193,201206,23.4718737187372
30240,94835902,201207,23.4718737187372
30241,86369206,201303,21.2244456462953
30241,88220655,201212,21.2244456462953
30241,89078899,201211,21.2244456462953
30241,91027153,201209,21.2244456462953
30241,91494353,201207,21.2244456462953
30241,92431636,201209,21.2244456462953
30241,93468040,201208,21.2244456462953
30241,93471107,201206,21.2244456462953
30241,93568098,201209,21.2244456462953
30241,94902260,201205,21.2244456462953
30241,94996344,201206,21.2244456462953
30248,94808223,201207,37.2326864147089
30251,82176853,201211,35.330425299891
30252,88893956,201207,40.9451450545722
30252,90249707,201201,40.9451450545722
30252,92121058,201201,40.9451450545722
30253,82497017,201207,34.3853631180484
30253,93317876,201201,34.3853631180484
30253,94866634,201201,34.3853631180484
30256,81901807,201301,37.8634072580645
30256,89013706,201301,37.8634072580645
30256,90174274,201207,37.8634072580645
30256,91398853,201210,37.8634072580645
30256,92366877,201211,37.8634072580645
30256,93406293,201205,37.8634072580645
30257,83145753,201302,32.8624678663239
30257,86360829,201212,32.8624678663239
30257,90635533,201207,32.8624678663239
30257,91025784,201206,32.8624678663239
30257,92603095,201209,32.8624678663239
30257,94680782,201210,32.8624678663239
30257,94738601,201204,32.8624678663239
30258,80257655,201211,33.9857536764706
30258,85081417,201302,33.9857536764706
30258,90249145,201206,33.9857536764706
30258,91187422,201205,33.9857536764706
30258,92532056,201206,33.9857536764706
30258,93567729,201208,33.9857536764706
30258,94518474,201210,33.9857536764706
30258,94559534,201204,33.9857536764706
30258,94733035,201205,33.9857536764706
30259,82470944,201301,35.698406676783
30259,84724799,201301,35.698406676783
30259,91066808,201206,35.698406676783
30259,94791316,201204,35.698406676783
30260,90330388,201201,29.9127028280019
30263,80587491,201302,31.6230436869899
30263,81574180,201302,31.6230436869899
30263,82766106,201212,31.6230436869899
30263,83576142,201211,31.6230436869899
30263,83915189,201211,31.6230436869899
30263,84139544,201301,31.6230436869899
30263,85528060,201301,31.6230436869899
30263,85765388,201303,31.6230436869899
30263,85800971,201301,31.6230436869899
30263,86643009,201212,31.6230436869899
30263,87178263,201301,31.6230436869899
30263,87188534,201212,31.6230436869899
30263,90128624,201209,31.6230436869899
30263,90425341,201210,31.6230436869899
30263,90763605,201205,31.6230436869899
30263,90769102,201204,31.6230436869899
30263,90943890,201204,31.6230436869899
30263,91312505,201204,31.6230436869899
30263,91418573,201205,31.6230436869899
30263,91827728,201205,31.6230436869899
30263,91854591,201211,31.6230436869899
30263,92271243,201206,31.6230436869899
30263,92534087,201207,31.6230436869899
