d_prod,rea,refiner_price,year_mon
-1.71272032182238,12.5479442205397,5.01675599954091,1987
-2.909316985997,-6.28944137719477,-1.19320492858192,1987.08333333333
-1.12323066314114,-9.18262026617545,-0.04046114433356,1987.16666666667
2.1801073650902,7.45837911211388,0.866333787755193,1987.25
1.85792382458439,12.3108826125831,2.4818138308504,1987.33333333333
0.204593588245948,-14.7388750625507,0.643133495939329,1987.41666666667
3.6258561440423,-3.35760075832129,-0.806806355776463,1987.5
1.64936998117153,9.84789252993991,-1.52419300372745,1987.58333333333
-2.08229895337418,-4.11879432205529,-0.524437767757312,1987.66666666667
1.8351894502291,11.1937368640653,0.182890908139211,1987.75
-0.602957301570716,8.39699650134051,0.198469135236617,1987.83333333333
-1.58193610774875,9.01808043070685,0.527576273159349,1987.91666666667
-0.154439935650057,2.89116966719946,-4.44441361942197,1988
-0.0514151133160432,15.2025611679586,1.00063549622986,1988.08333333333
1.66744384031432,9.98208650545027,-0.492118508054478,1988.16666666667
0.313901397716682,-5.83488643567335,0.590452017318809,1988.25
-0.813654298930255,2.65512702183913,0.363216151569764,1988.33333333333
-1.39780264909041,-11.8238917391175,-3.24594323137632,1988.41666666667
-0.715675871932099,1.84018355533462,-1.60766689915664,1988.5
1.36784312273721,9.93656930841925,0.668250099316737,1988.58333333333
1.53874346728617,4.55125608029722,-2.09187668469512,1988.66666666667
3.47012724946842,3.8565012180284,-3.34924559454617,1988.75
0.971027877772916,10.3354947516199,0.977163052693325,1988.83333333333
1.84815547075039,-3.5088937418817,3.12706022445146,1988.91666666667
-4.78473070926673,-0.27593140845909,2.7647714274495,1989
-1.55500519995268,-10.8838372285206,-1.41463668561151,1989.08333333333
-0.0145453734245379,14.639454889919,1.664890350052,1989.16666666667
0.819734662622148,4.88849863746059,1.6762666296824,1989.25
0.16227012154113,17.8756625620639,-1.09724438195879,1989.33333333333
0.189056637651434,-19.9278198070084,-1.21429834016107,1989.41666666667
0.805971290078366,8.72795866585123,-0.255896160665512,1989.5
1.48188237443854,-5.29291149617246,-2.08686612491184,1989.58333333333
1.1847155387854,6.43564919719731,1.42060577267905,1989.66666666667
1.13883951017392,6.96584268747394,0.643711818478586,1989.75
0.497273472977888,8.68336707229833,-0.724559318567198,1989.83333333333
-0.885289464764802,-5.66064690061542,3.12307445170273,1989.91666666667
0.265028295322784,7.34965177318634,-0.313271255947875,1990
1.14506612622872,-7.92030410676199,-3.09235088944866,1990.08333333333
1.41334001375544,10.3419562004977,0.624253329302374,1990.16666666667
-0.210512219262702,-8.64919289968338,-2.62910540580574,1990.25
0.451105561991322,-1.87969719225564,1.36372111680817,1990.33333333333
-1.67230168427283,-8.93212761894528,-1.04889982160115,1990.41666666667
-1.75684010613357,-1.58315879829551,3.45861199284414,1990.5
-6.67133374105886,0.78963712763226,12.9079210074146,1990.58333333333
4.91276213564209,-11.0509567349031,-0.867223313466735,1990.66666666667
0.323208057177268,-8.11175857519676,0.0780300091056266,1990.75
1.00796164207015,2.85151294109382,-3.5373921938031,1990.83333333333
0.611189649258298,10.4780620777552,-1.72470405977188,1990.91666666667
-0.80715210706226,1.43012643504701,0.327273060812286,1991
1.9167817018458,17.9152895119899,-2.38685742033829,1991.08333333333
-0.603838426797847,12.3954647671622,2.48796579491782,1991.16666666667
-1.43239841117358,-0.138272957094171,1.59773766258406,1991.25
0.171378669206348,3.7036686813854,-1.81067117112841,1991.33333333333
0.57069969621737,8.07949041001601,-1.96730105301052,1991.41666666667
1.3478676680342,8.86075210765059,0.593559892942134,1991.5
-0.094654948878455,0.235742377507716,-0.7664382179091,1991.58333333333
1.49707170684422,3.06375610139081,-2.01279625903139,1991.66666666667
0.560747717763712,-3.40011735252125,1.99908677239915,1991.75
0.136942113141854,-12.7126837006441,-2.3788429312691,1991.83333333333
1.43486564044689,-9.28939390220418,-4.50798777308496,1991.91666666667
16.4464241025777,9.44231256369596,-3.92018863253999,1992
-0.954055246718749,3.05312594911288,2.64544002530588,1992.08333333333
-0.195980908859049,-20.123496664734,0.820736305469899,1992.16666666667
0.572733112935274,-5.31196320119657,1.8620621738153,1992.25
-0.0868533207648646,-2.62678763862835,-0.555398316385538,1992.33333333333
0.144533263220572,-0.466997744402821,-0.527983227496198,1992.41666666667
2.07144319520068,1.38396936911369,-0.39954452109011,1992.5
2.07914853561896,6.59874331914928,-0.580988985197989,1992.58333333333
-0.279798082620782,3.58614110242005,1.24065143720157,1992.66666666667
0.482895534277412,-7.79842349965643,1.63786594128545,1992.75
0.463405843232589,18.0255915939008,0.450674651042487,1992.83333333333
-0.461376747859661,7.35743782199766,-1.5978818034253,1992.91666666667
-2.29242170940037,6.25433221321737,-1.21003279216287,1993
0.351150601157531,10.023201533558,3.77805104136559,1993.08333333333
-1.99620498294,5.00598480779549,0.587954738050161,1993.16666666667
-1.16351153565327,13.0032476092144,0.474419464058778,1993.25
-1.39371351248987,4.33428127956692,1.46298489295328,1993.33333333333
1.62275119518146,-3.3409016948494,-1.46615714472912,1993.41666666667
1.67141875616042,-11.0078729139816,-2.15033370105119,1993.5
-0.482129778253952,12.1591880017666,3.3381205673712,1993.58333333333
