ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
15532,43740,0.000000000,1.000000000,0.000000000,1.000000000
15533,99999,1.000000000,1.000000000,0.000000000,1.000000000
15534,99999,0.984334204,0.750000000,0.000000000,0.981912145
15534,43740,0.015665796,0.250000000,0.000000000,0.018087855
15535,99999,1.000000000,1.000000000,1.000000000,1.000000000
15536,99999,1.000000000,1.000000000,1.000000000,1.000000000
15537,99999,1.000000000,1.000000000,1.000000000,1.000000000
15538,43740,1.000000000,1.000000000,1.000000000,1.000000000
15539,99999,1.000000000,1.000000000,0.000000000,1.000000000
15540,43740,1.000000000,1.000000000,0.000000000,1.000000000
15541,43740,1.000000000,1.000000000,1.000000000,1.000000000
15542,43740,1.000000000,1.000000000,1.000000000,1.000000000
15544,43740,0.000000000,1.000000000,0.000000000,1.000000000
15545,99999,0.768270945,0.600000000,0.000000000,0.766051011
15545,43740,0.231729055,0.400000000,0.000000000,0.233948989
15546,43740,1.000000000,1.000000000,1.000000000,1.000000000
15547,43740,0.000000000,1.000000000,1.000000000,1.000000000
15548,43740,1.000000000,1.000000000,0.000000000,1.000000000
15549,43740,0.000000000,1.000000000,1.000000000,1.000000000
15550,99999,0.994845361,1.000000000,1.000000000,0.994943110
15550,43740,0.005154639,0.000000000,0.000000000,0.005056890
15551,43740,1.000000000,1.000000000,0.000000000,1.000000000
15552,43740,1.000000000,1.000000000,1.000000000,1.000000000
15553,43740,0.000000000,1.000000000,0.000000000,1.000000000
15554,43740,0.000874891,0.000000000,0.000000000,0.000840336
15554,99999,0.999125109,1.000000000,1.000000000,0.999159664
15555,43740,1.000000000,0.000000000,0.000000000,1.000000000
15557,38300,0.001609442,0.000000000,0.000000000,0.001500750
15557,43740,0.998390558,1.000000000,1.000000000,0.998499250
15558,43740,1.000000000,1.000000000,1.000000000,1.000000000
15559,99999,0.992932862,1.000000000,1.000000000,0.993340733
15559,43740,0.007067138,0.000000000,0.000000000,0.006659267
15560,43740,0.000000000,1.000000000,0.000000000,1.000000000
15561,43740,0.000000000,1.000000000,0.000000000,1.000000000
15562,43740,1.000000000,1.000000000,0.000000000,1.000000000
15563,43740,1.000000000,1.000000000,1.000000000,1.000000000
15564,43740,1.000000000,1.000000000,1.000000000,1.000000000
15565,43740,1.000000000,1.000000000,1.000000000,1.000000000
15601,38300,1.000000000,1.000000000,1.000000000,1.000000000
15606,38300,0.000000000,0.000000000,1.000000000,1.000000000
15610,38300,1.000000000,1.000000000,1.000000000,1.000000000
15611,38300,1.000000000,1.000000000,1.000000000,1.000000000
15612,38300,1.000000000,1.000000000,1.000000000,1.000000000
15613,38300,1.000000000,1.000000000,1.000000000,1.000000000
15615,38300,1.000000000,1.000000000,1.000000000,1.000000000
15616,38300,0.000000000,0.000000000,1.000000000,1.000000000
15617,38300,0.000000000,0.000000000,1.000000000,1.000000000
15618,38300,0.996913580,1.000000000,1.000000000,0.997017893
15618,26860,0.003086420,0.000000000,0.000000000,0.002982107
15619,38300,0.000000000,0.000000000,1.000000000,1.000000000
15620,38300,1.000000000,1.000000000,1.000000000,1.000000000
15621,38300,0.000000000,0.000000000,1.000000000,1.000000000
15622,38300,0.626995646,0.125000000,0.142857143,0.601100413
15622,43740,0.373004354,0.875000000,0.857142857,0.398899587
15623,38300,1.000000000,1.000000000,0.000000000,1.000000000
15624,38300,0.000000000,0.000000000,1.000000000,1.000000000
15625,38300,0.000000000,0.000000000,1.000000000,1.000000000
15626,38300,1.000000000,1.000000000,1.000000000,1.000000000
15627,38300,1.000000000,1.000000000,1.000000000,1.000000000
15628,38300,1.000000000,1.000000000,1.000000000,1.000000000
15629,38300,0.000000000,0.000000000,1.000000000,1.000000000
15631,38300,0.000000000,0.000000000,1.000000000,1.000000000
15632,38300,1.000000000,1.000000000,1.000000000,1.000000000
15633,38300,1.000000000,0.000000000,1.000000000,1.000000000
15634,38300,1.000000000,1.000000000,1.000000000,1.000000000
15635,38300,0.000000000,0.000000000,1.000000000,1.000000000
15636,38300,1.000000000,1.000000000,1.000000000,1.000000000
15637,38300,1.000000000,1.000000000,1.000000000,1.000000000
15638,38300,0.000000000,0.000000000,1.000000000,1.000000000
15639,38300,1.000000000,1.000000000,1.000000000,1.000000000
15640,38300,0.000000000,0.000000000,1.000000000,1.000000000
15641,38300,1.000000000,1.000000000,1.000000000,1.000000000
15642,38300,1.000000000,1.000000000,1.000000000,1.000000000
15644,38300,1.000000000,1.000000000,1.000000000,1.000000000
15646,38300,1.000000000,1.000000000,0.000000000,1.000000000
15647,38300,1.000000000,1.000000000,1.000000000,1.000000000
15650,38300,1.000000000,1.000000000,1.000000000,1.000000000
15655,38300,1.000000000,0.000000000,1.000000000,1.000000000
15656,38300,1.000000000,1.000000000,1.000000000,1.000000000
15658,38300,1.000000000,1.000000000,1.000000000,1.000000000
15660,38300,1.000000000,1.000000000,1.000000000,1.000000000
15661,38300,1.000000000,1.000000000,1.000000000,1.000000000
15662,38300,0.000000000,0.000000000,1.000000000,1.000000000
15663,38300,0.000000000,0.000000000,1.000000000,1.000000000
15664,38300,0.000000000,0.000000000,1.000000000,1.000000000
15665,38300,1.000000000,1.000000000,1.000000000,1.000000000
15666,38300,1.000000000,1.000000000,1.000000000,1.000000000
15668,38300,1.000000000,1.000000000,1.000000000,1.000000000
15670,38300,1.000000000,1.000000000,1.000000000,1.000000000
15671,38300,1.000000000,1.000000000,1.000000000,1.000000000
15672,38300,1.000000000,1.000000000,1.000000000,1.000000000
15673,38300,0.000000000,0.000000000,1.000000000,1.000000000
15674,38300,0.000000000,0.000000000,1.000000000,1.000000000
15675,38300,1.000000000,1.000000000,1.000000000,1.000000000
15676,38300,0.000000000,0.000000000,1.000000000,1.000000000
15677,38300,1.000000000,1.000000000,1.000000000,1.000000000
15678,38300,1.000000000,1.000000000,1.000000000,1.000000000
15679,38300,1.000000000,1.000000000,1.000000000,1.000000000
15680,38300,0.000000000,0.000000000,1.000000000,1.000000000
15681,38300,0.412375595,0.227272727,0.129032258,0.397435897
15681,26860,0.587624405,0.772727273,0.870967742,0.602564103
15682,38300,0.000000000,0.000000000,1.000000000,1.000000000
15683,38300,1.000000000,1.000000000,1.000000000,1.000000000
15684,38300,1.000000000,1.000000000,1.000000000,1.000000000
15685,38300,0.000000000,0.000000000,1.000000000,1.000000000
15686,38300,1.000000000,1.000000000,1.000000000,1.000000000
15687,38300,1.000000000,1.000000000,0.000000000,1.000000000
15688,38300,1.000000000,1.000000000,1.000000000,1.000000000
15689,38300,0.000000000,0.000000000,1.000000000,1.000000000
15690,38300,1.000000000,1.000000000,1.000000000,1.000000000
15691,38300,0.000000000,0.000000000,1.000000000,1.000000000
15692,38300,1.000000000,1.000000000,1.000000000,1.000000000
15693,38300,0.000000000,0.000000000,1.000000000,1.000000000
15695,38300,0.000000000,0.000000000,1.000000000,1.000000000
15696,38300,0.000000000,0.000000000,1.000000000,1.000000000
15697,38300,1.000000000,1.000000000,1.000000000,1.000000000
15698,38300,1.000000000,1.000000000,1.000000000,1.000000000
15701,26860,1.000000000,1.000000000,1.000000000,1.000000000
15705,26860,0.000000000,0.000000000,1.000000000,1.000000000
15710,26860,0.000000000,1.000000000,0.000000000,1.000000000
15711,99999,1.000000000,1.000000000,0.000000000,1.000000000
15712,26860,0.000000000,1.000000000,0.000000000,1.000000000
15713,26860,1.000000000,1.000000000,0.000000000,1.000000000
15714,26860,0.122888514,0.017441860,0.000000000,0.112256586
15714,27780,0.877111486,0.982558140,1.000000000,0.887743414
15715,99999,0.000000000,1.000000000,0.000000000,1.000000000
15716,26860,0.000000000,1.000000000,0.000000000,1.000000000
15717,26860,0.777947640,0.890306122,0.968000000,0.789739130
15717,38300,0.222052360,0.109693878,0.032000000,0.210260870
15720,26860,0.000000000,1.000000000,0.000000000,1.000000000
15722,27780,1.000000000,1.000000000,1.000000000,1.000000000
15723,26860,0.000000000,1.000000000,0.000000000,1.000000000
15724,27780,0.081051479,0.100000000,0.000000000,0.081052632
15724,26860,0.719605696,0.666666667,0.714285714,0.717894737
15724,20180,0.199342826,0.233333333,0.285714286,0.201052632
15725,26860,1.000000000,1.000000000,0.000000000,1.000000000
15727,26860,0.000000000,1.000000000,0.000000000,1.000000000
15728,26860,1.000000000,1.000000000,1.000000000,1.000000000
15729,26860,1.000000000,1.000000000,0.000000000,1.000000000
15730,99999,1.000000000,1.000000000,0.000000000,1.000000000
15731,26860,1.000000000,1.000000000,0.000000000,1.000000000
15732,38300,0.031372549,0.000000000,0.000000000,0.030495553
15732,26860,0.968627451,1.000000000,0.000000000,0.969504447
15733,99999,0.000000000,1.000000000,0.000000000,1.000000000
15734,26860,0.000000000,1.000000000,0.000000000,1.000000000
15736,38300,0.000000000,1.000000000,0.000000000,1.000000000
15737,27780,0.000000000,1.000000000,1.000000000,1.000000000
15738,27780,0.000000000,1.000000000,0.000000000,1.000000000
15739,26860,0.000000000,1.000000000,0.000000000,1.000000000
15741,26860,0.000000000,1.000000000,0.000000000,1.000000000
15742,26860,0.937360179,1.000000000,0.000000000,0.939130435
15742,20180,0.062639821,0.000000000,0.000000000,0.060869565
15744,99999,1.000000000,1.000000000,0.000000000,1.000000000
15745,26860,0.000000000,1.000000000,0.000000000,1.000000000
15746,26860,0.000000000,1.000000000,0.000000000,1.000000000
15747,26860,1.000000000,1.000000000,1.000000000,1.000000000
15748,26860,1.000000000,1.000000000,1.000000000,1.000000000
15750,26860,1.000000000,1.000000000,1.000000000,1.000000000
15752,26860,0.000000000,1.000000000,0.000000000,1.000000000
15753,20180,1.000000000,1.000000000,0.000000000,1.000000000
15754,26860,0.000000000,1.000000000,0.000000000,1.000000000
15756,26860,0.000000000,1.000000000,0.000000000,1.000000000
15757,20180,0.997429306,1.000000000,0.000000000,0.997578692
15757,26860,0.002570694,0.000000000,0.000000000,0.002421308
15758,26860,1.000000000,1.000000000,0.000000000,1.000000000
15759,26860,1.000000000,1.000000000,1.000000000,1.000000000
15760,27780,1.000000000,1.000000000,0.000000000,1.000000000
15762,27780,1.000000000,1.000000000,1.000000000,1.000000000
15763,99999,0.055555556,0.000000000,1.000000000,0.105263158
15763,26860,0.944444444,0.000000000,0.000000000,0.894736842
15764,99999,1.000000000,1.000000000,0.000000000,1.000000000
15765,26860,1.000000000,1.000000000,0.000000000,1.000000000
15767,20180,0.009085580,0.000000000,0.000000000,0.008098224
15767,26860,0.043083236,0.021538462,0.000000000,0.040229885
15767,99999,0.947831184,0.978461538,1.000000000,0.951671891
15770,99999,1.000000000,1.000000000,1.000000000,1.000000000
15771,26860,1.000000000,1.000000000,1.000000000,1.000000000
15772,26860,0.990654206,1.000000000,1.000000000,0.990875912
15772,99999,0.009345794,0.000000000,0.000000000,0.009124088
15773,27780,1.000000000,1.000000000,0.000000000,1.000000000
15774,38300,0.459302326,0.400000000,1.000000000,0.457983193
15774,26860,0.540697674,0.600000000,0.000000000,0.542016807
15775,27780,0.000000000,1.000000000,0.000000000,1.000000000
15776,99999,1.000000000,0.000000000,1.000000000,1.000000000
15777,26860,1.000000000,1.000000000,0.000000000,1.000000000
15778,99999,1.000000000,1.000000000,0.000000000,1.000000000
15779,38300,0.000000000,1.000000000,0.000000000,1.000000000
15780,99999,1.000000000,1.000000000,0.000000000,1.000000000
15781,99999,0.000000000,1.000000000,0.000000000,1.000000000
15783,26860,0.000000000,1.000000000,0.000000000,1.000000000
15784,99999,1.000000000,1.000000000,0.000000000,1.000000000
15801,20180,1.000000000,1.000000000,1.000000000,1.000000000
15821,41260,1.000000000,1.000000000,0.000000000,1.000000000
15822,41260,0.000000000,0.000000000,1.000000000,1.000000000
15823,41260,0.849030471,0.840000000,1.000000000,0.849933599
15823,99999,0.149584488,0.160000000,0.000000000,0.148738380
15823,20180,0.001385042,0.000000000,0.000000000,0.001328021
15824,99999,0.984248788,0.983240223,1.000000000,0.984609747
15824,20180,0.015751212,0.016759777,0.000000000,0.015390253
15825,99999,1.000000000,1.000000000,1.000000000,1.000000000
15827,41260,1.000000000,1.000000000,0.000000000,1.000000000
15828,99999,1.000000000,1.000000000,1.000000000,1.000000000
15829,99999,1.000000000,1.000000000,1.000000000,1.000000000
15831,41260,0.000000000,1.000000000,0.000000000,1.000000000
15832,41260,0.067500000,0.166666667,0.000000000,0.070388350
15832,99999,0.932500000,0.833333333,0.000000000,0.929611650
15834,99999,0.999594649,1.000000000,1.000000000,0.999644634
15834,41260,0.000405351,0.000000000,0.000000000,0.000355366
15840,20180,0.025525526,0.217391304,0.000000000,0.031473534
15840,99999,0.974474474,0.782608696,1.000000000,0.968526466
15841,41260,0.000000000,1.000000000,0.000000000,1.000000000
15845,41260,1.000000000,1.000000000,1.000000000,1.000000000
15846,41260,1.000000000,1.000000000,1.000000000,1.000000000
15847,99999,0.000000000,1.000000000,0.000000000,1.000000000
15848,20180,1.000000000,1.000000000,0.000000000,1.000000000
15849,20180,1.000000000,1.000000000,1.000000000,1.000000000
15851,20180,0.000971503,0.004807692,0.000000000,0.001168224
15851,99999,0.999028497,0.995192308,1.000000000,0.998831776
15853,41260,0.997029115,1.000000000,1.000000000,0.997481743
15853,99999,0.002970885,0.000000000,0.000000000,0.002518257
15856,20180,1.000000000,1.000000000,1.000000000,1.000000000
15857,41260,1.000000000,1.000000000,1.000000000,1.000000000
15860,99999,0.898385565,0.920000000,0.000000000,0.898886827
15860,41260,0.101614435,0.080000000,0.000000000,0.101113173
15861,99999,1.000000000,1.000000000,1.000000000,1.000000000
15863,99999,1.000000000,1.000000000,0.000000000,1.000000000
15864,99999,1.000000000,1.000000000,1.000000000,1.000000000
15865,99999,1.000000000,1.000000000,1.000000000,1.000000000
15866,20180,1.000000000,1.000000000,1.000000000,1.000000000
15868,41260,1.000000000,1.000000000,1.000000000,1.000000000
15870,41260,1.000000000,1.000000000,0.000000000,1.000000000
15901,27780,1.000000000,1.000000000,1.000000000,1.000000000
15902,27780,1.000000000,1.000000000,1.000000000,1.000000000
15904,27780,1.000000000,1.000000000,1.000000000,1.000000000
15905,27780,0.886963371,0.904850746,0.881656805,0.887763558
15905,43740,0.113036629,0.095149254,0.118343195,0.112236442
15906,27780,1.000000000,1.000000000,1.000000000,1.000000000
15907,27780,1.000000000,1.000000000,1.000000000,1.000000000
15909,27780,1.000000000,1.000000000,1.000000000,1.000000000
15915,27780,0.000000000,0.000000000,1.000000000,1.000000000
15920,26860,1.000000000,1.000000000,1.000000000,1.000000000
15921,27780,0.000000000,1.000000000,1.000000000,1.000000000
15922,27780,0.000000000,1.000000000,1.000000000,1.000000000
15923,38300,1.000000000,1.000000000,0.000000000,1.000000000
15924,43740,1.000000000,1.000000000,1.000000000,1.000000000
15925,27780,0.000000000,1.000000000,0.000000000,1.000000000
15926,43740,0.995311453,1.000000000,1.000000000,0.995605775
15926,99999,0.004688547,0.000000000,0.000000000,0.004394225
15927,27780,1.000000000,1.000000000,1.000000000,1.000000000
15928,43740,1.000000000,1.000000000,1.000000000,1.000000000
15929,26860,1.000000000,1.000000000,1.000000000,1.000000000
15930,27780,0.000000000,1.000000000,0.000000000,1.000000000
15931,27780,1.000000000,1.000000000,1.000000000,1.000000000
15934,27780,0.000000000,1.000000000,0.000000000,1.000000000
15935,43740,1.000000000,1.000000000,1.000000000,1.000000000
15936,43740,1.000000000,1.000000000,1.000000000,1.000000000
15937,43740,0.000000000,1.000000000,0.000000000,1.000000000
15938,27780,1.000000000,1.000000000,1.000000000,1.000000000
15940,27780,1.000000000,1.000000000,1.000000000,1.000000000
15942,27780,1.000000000,1.000000000,1.000000000,1.000000000
15943,27780,1.000000000,1.000000000,1.000000000,1.000000000
15944,38300,0.592426187,0.714285714,1.000000000,0.593231162
15944,26860,0.407573813,0.285714286,0.000000000,0.406768838
15945,27780,1.000000000,1.000000000,1.000000000,1.000000000
15946,11020,0.000575209,0.000000000,0.000000000,0.000536625
15946,27780,0.999424791,1.000000000,1.000000000,0.999463375
15948,27780,0.000000000,1.000000000,0.000000000,1.000000000
15949,26860,1.000000000,1.000000000,1.000000000,1.000000000
15951,27780,0.000000000,1.000000000,1.000000000,1.000000000
15952,27780,1.000000000,1.000000000,1.000000000,1.000000000
15953,43740,1.000000000,0.000000000,1.000000000,1.000000000
15954,26860,0.594008264,0.310344828,0.250000000,0.583084577
15954,38300,0.405991736,0.689655172,0.750000000,0.416915423
15955,27780,1.000000000,1.000000000,1.000000000,1.000000000
15956,27780,1.000000000,1.000000000,1.000000000,1.000000000
15957,27780,0.463576159,0.000000000,0.000000000,0.460526316
15957,26860,0.536423841,1.000000000,0.000000000,0.539473684
15958,27780,1.000000000,1.000000000,1.000000000,1.000000000
15959,27780,0.000000000,1.000000000,0.000000000,1.000000000
15960,27780,0.000000000,1.000000000,0.000000000,1.000000000
15961,26860,0.644067797,0.250000000,0.000000000,0.629508197
15961,27780,0.355932203,0.750000000,1.000000000,0.370491803
15962,27780,0.000000000,1.000000000,0.000000000,1.000000000
15963,43740,0.766076421,0.899653979,0.942028986,0.774943212
15963,27780,0.233923579,0.100346021,0.057971014,0.225056788
16001,38300,1.000000000,1.000000000,1.000000000,1.000000000
16002,38300,1.000000000,1.000000000,1.000000000,1.000000000
16003,38300,1.000000000,1.000000000,1.000000000,1.000000000
16020,38300,1.000000000,1.000000000,1.000000000,1.000000000
16021,38300,0.000000000,0.000000000,1.000000000,1.000000000
16022,38300,0.000000000,0.000000000,1.000000000,1.000000000
16023,38300,1.000000000,1.000000000,1.000000000,1.000000000
16024,38300,0.000000000,0.000000000,1.000000000,1.000000000
16025,38300,1.000000000,1.000000000,1.000000000,1.000000000
16027,38300,0.000000000,0.000000000,1.000000000,1.000000000
16028,99999,0.207692308,0.326086957,0.600000000,0.212694126
16028,38300,0.792307692,0.673913043,0.400000000,0.787305874
16029,38300,1.000000000,0.000000000,1.000000000,1.000000000
16030,38300,0.000000000,0.000000000,1.000000000,1.000000000
16033,38300,1.000000000,1.000000000,1.000000000,1.000000000
16034,38300,1.000000000,1.000000000,1.000000000,1.000000000
16035,38300,0.000000000,0.000000000,1.000000000,1.000000000
16036,99999,1.000000000,0.000000000,1.000000000,1.000000000
16037,35260,0.057112639,0.000000000,0.000000000,0.051160587
16037,38300,0.942887361,1.000000000,1.000000000,0.948839413
16038,49660,0.000575705,0.000000000,0.000000000,0.000551876
16038,38300,0.722510075,0.430769231,1.000000000,0.713576159
16038,36340,0.276914220,0.569230769,0.000000000,0.285871965
16039,38300,0.000000000,0.000000000,1.000000000,1.000000000
16040,38300,1.000000000,1.000000000,1.000000000,1.000000000
16041,38300,1.000000000,1.000000000,1.000000000,1.000000000
16045,38300,1.000000000,1.000000000,1.000000000,1.000000000
16046,38300,1.000000000,1.000000000,1.000000000,1.000000000
16048,38300,0.000000000,0.000000000,1.000000000,1.000000000
16049,99999,0.480511182,0.565217391,0.818181818,0.484052533
16049,38300,0.519488818,0.434782609,0.181818182,0.515947467
16050,38300,1.000000000,1.000000000,1.000000000,1.000000000
16051,35260,0.360860514,0.192771084,0.411764706,0.352368592
16051,38300,0.639139486,0.807228916,0.588235294,0.647631408
16052,38300,1.000000000,1.000000000,1.000000000,1.000000000
16053,38300,1.000000000,1.000000000,1.000000000,1.000000000
16054,99999,0.000000000,0.000000000,1.000000000,1.000000000
16055,38300,1.000000000,1.000000000,1.000000000,1.000000000
16056,38300,1.000000000,1.000000000,1.000000000,1.000000000
16057,49660,0.005190022,0.003831418,0.000000000,0.004950495
16057,38300,0.937217479,0.923371648,1.000000000,0.938892327
16057,35260,0.057592500,0.072796935,0.000000000,0.056157178
16058,99999,0.000000000,0.000000000,1.000000000,1.000000000
16059,38300,1.000000000,1.000000000,1.000000000,1.000000000
16061,38300,1.000000000,1.000000000,1.000000000,1.000000000
16063,38300,1.000000000,1.000000000,1.000000000,1.000000000
16066,38300,1.000000000,1.000000000,1.000000000,1.000000000
16101,35260,1.000000000,1.000000000,1.000000000,1.000000000
16102,35260,1.000000000,1.000000000,1.000000000,1.000000000
16105,35260,1.000000000,1.000000000,1.000000000,1.000000000
16108,35260,0.000000000,1.000000000,1.000000000,1.000000000
16110,32740,0.780645161,0.500000000,1.000000000,0.854166667
16110,49660,0.219354839,0.500000000,0.000000000,0.145833333
16111,32740,1.000000000,1.000000000,1.000000000,1.000000000
16112,35260,1.000000000,1.000000000,1.000000000,1.000000000
16113,49660,0.000000000,0.000000000,1.000000000,1.000000000
16114,49660,1.000000000,1.000000000,1.000000000,1.000000000
16115,38300,1.000000000,1.000000000,1.000000000,1.000000000
16116,35260,1.000000000,1.000000000,1.000000000,1.000000000
16117,38300,0.306833517,0.207986689,0.177927928,0.294149630
16117,35260,0.693166483,0.792013311,0.822072072,0.705850370
16120,35260,0.895536562,0.937500000,1.000000000,0.900892857
16120,38300,0.104463438,0.062500000,0.000000000,0.099107143
16121,49660,1.000000000,1.000000000,1.000000000,1.000000000
16123,35260,0.086666667,0.037037037,0.000000000,0.085185185
16123,38300,0.913333333,0.962962963,1.000000000,0.914814815
16124,49660,1.000000000,1.000000000,1.000000000,1.000000000
16125,32740,0.007694217,0.001612903,0.008000000,0.007280466
16125,49660,0.992305783,0.998387097,0.992000000,0.992719534
16127,36340,0.013782542,0.026156942,0.000000000,0.014034040
16127,49660,0.977709716,0.973843058,0.984567901,0.977754554
16127,38300,0.007146503,0.000000000,0.015432099,0.007017020
16127,35260,0.001361239,0.000000000,0.000000000,0.001194386
16130,49660,1.000000000,1.000000000,1.000000000,1.000000000
16131,32740,1.000000000,1.000000000,1.000000000,1.000000000
16132,35260,1.000000000,0.000000000,1.000000000,1.000000000
16133,49660,1.000000000,1.000000000,1.000000000,1.000000000
16134,32740,0.677690030,0.488888889,0.903790087,0.706296603
16134,49660,0.322309970,0.511111111,0.096209913,0.293703397
16136,38300,0.000000000,0.000000000,1.000000000,1.000000000
16137,49660,1.000000000,1.000000000,1.000000000,1.000000000
16140,35260,0.000000000,0.000000000,1.000000000,1.000000000
16141,38300,0.328034682,0.636363636,1.000000000,0.333806818
16141,35260,0.671965318,0.363636364,0.000000000,0.666193182
16142,35260,0.600171233,0.864285714,0.827272727,0.624129930
16142,49660,0.399828767,0.135714286,0.172727273,0.375870070
16143,49660,0.200477327,0.135135135,0.800000000,0.200923788
16143,35260,0.799522673,0.864864865,0.200000000,0.799076212
16145,49660,1.000000000,1.000000000,1.000000000,1.000000000
16146,49660,1.000000000,1.000000000,1.000000000,1.000000000
16148,49660,1.000000000,1.000000000,1.000000000,1.000000000
16150,49660,1.000000000,1.000000000,1.000000000,1.000000000
16151,49660,1.000000000,0.000000000,1.000000000,1.000000000
16153,49660,0.991991992,0.964285714,1.000000000,0.991337825
16153,36340,0.008008008,0.035714286,0.000000000,0.008662175
16154,49660,1.000000000,1.000000000,1.000000000,1.000000000
16155,35260,0.000000000,0.000000000,1.000000000,1.000000000
16156,49660,0.241180706,0.392156863,0.833333333,0.253772291
16156,35260,0.758819294,0.607843137,0.166666667,0.746227709
16157,38300,0.195859873,0.088888889,0.000000000,0.190403656
16157,35260,0.804140127,0.911111111,1.000000000,0.809596344
16159,49660,0.956059204,1.000000000,1.000000000,0.958351600
16159,35260,0.043940796,0.000000000,0.000000000,0.041648400
16160,35260,1.000000000,0.000000000,1.000000000,1.000000000
16161,49660,0.000000000,0.000000000,1.000000000,1.000000000
16172,35260,0.000000000,1.000000000,0.000000000,1.000000000
16201,38300,1.000000000,1.000000000,1.000000000,1.000000000
16210,38300,1.000000000,1.000000000,1.000000000,1.000000000
16211,26860,0.000000000,0.000000000,1.000000000,1.000000000
16212,38300,1.000000000,0.000000000,1.000000000,1.000000000
16213,99999,0.000000000,0.000000000,1.000000000,1.000000000
16214,99999,1.000000000,1.000000000,1.000000000,1.000000000
16217,99999,1.000000000,1.000000000,1.000000000,1.000000000
16218,38300,1.000000000,1.000000000,1.000000000,1.000000000
16220,99999,0.000000000,0.000000000,1.000000000,1.000000000
16221,99999,0.000000000,0.000000000,1.000000000,1.000000000
16222,38300,0.932061979,1.000000000,1.000000000,0.934595525
16222,99999,0.045887962,0.000000000,0.000000000,0.044176707
16222,26860,0.022050060,0.000000000,0.000000000,0.021227768
16223,99999,0.000000000,0.000000000,1.000000000,1.000000000
16224,99999,1.000000000,1.000000000,1.000000000,1.000000000
16225,99999,0.000000000,0.000000000,1.000000000,1.000000000
16226,38300,1.000000000,1.000000000,1.000000000,1.000000000
16228,38300,1.000000000,1.000000000,1.000000000,1.000000000
16229,38300,1.000000000,1.000000000,1.000000000,1.000000000
16230,99999,0.000000000,0.000000000,1.000000000,1.000000000
16232,99999,1.000000000,1.000000000,1.000000000,1.000000000
16233,99999,1.000000000,1.000000000,1.000000000,1.000000000
16234,99999,0.000000000,0.000000000,1.000000000,1.000000000
16235,99999,1.000000000,1.000000000,1.000000000,1.000000000
16236,38300,0.000000000,0.000000000,1.000000000,1.000000000
16238,38300,0.000000000,0.000000000,1.000000000,1.000000000
16239,99999,1.000000000,1.000000000,1.000000000,1.000000000
16240,38300,0.580909091,0.428571429,0.994152047,0.633126935
16240,99999,0.419090909,0.571428571,0.005847953,0.366873065
16242,38300,0.353397173,0.075376884,0.203703704,0.327473426
16242,99999,0.646602827,0.924623116,0.796296296,0.672526574
16244,38300,0.000000000,0.000000000,1.000000000,1.000000000
16245,38300,0.000000000,0.000000000,1.000000000,1.000000000
16246,26860,0.000000000,0.000000000,1.000000000,1.000000000
16248,99999,1.000000000,1.000000000,1.000000000,1.000000000
16249,38300,1.000000000,1.000000000,1.000000000,1.000000000
16250,38300,0.000000000,0.000000000,1.000000000,1.000000000
16253,38300,1.000000000,1.000000000,1.000000000,1.000000000
16254,99999,1.000000000,1.000000000,1.000000000,1.000000000
16255,99999,1.000000000,1.000000000,1.000000000,1.000000000
16256,26860,1.000000000,1.000000000,1.000000000,1.000000000
16258,99999,1.000000000,1.000000000,1.000000000,1.000000000
16259,38300,1.000000000,1.000000000,1.000000000,1.000000000
16260,99999,1.000000000,1.000000000,1.000000000,1.000000000
16261,38300,1.000000000,0.000000000,0.000000000,1.000000000
16262,38300,1.000000000,1.000000000,1.000000000,1.000000000
16263,38300,1.000000000,0.000000000,1.000000000,1.000000000
16301,36340,1.000000000,1.000000000,1.000000000,1.000000000
16311,36340,0.062015504,0.000000000,0.000000000,0.051282051
16311,49660,0.937984496,1.000000000,1.000000000,0.948717949
16312,47620,0.000000000,0.000000000,1.000000000,1.000000000
16313,47620,1.000000000,1.000000000,1.000000000,1.000000000
16314,32740,0.862110312,0.977528090,0.998302207,0.890566038
16314,49660,0.069144684,0.022471910,0.000000000,0.055031447
16314,36340,0.068745004,0.000000000,0.001697793,0.054402516
16316,32740,1.000000000,1.000000000,1.000000000,1.000000000
16317,36340,1.000000000,1.000000000,1.000000000,1.000000000
16319,36340,0.913921360,0.972093023,0.875000000,0.924398625
16319,99999,0.086078640,0.027906977,0.125000000,0.075601375
16322,99999,0.000000000,0.000000000,1.000000000,1.000000000
16323,36340,1.000000000,1.000000000,1.000000000,1.000000000
16326,99999,1.000000000,1.000000000,1.000000000,1.000000000
16327,32740,1.000000000,1.000000000,1.000000000,1.000000000
16328,32740,1.000000000,1.000000000,1.000000000,1.000000000
16329,47620,1.000000000,1.000000000,1.000000000,1.000000000
16331,99999,1.000000000,1.000000000,1.000000000,1.000000000
16332,99999,1.000000000,0.000000000,1.000000000,1.000000000
16333,14620,0.000000000,0.000000000,1.000000000,1.000000000
16334,99999,1.000000000,1.000000000,1.000000000,1.000000000
16335,32740,1.000000000,1.000000000,1.000000000,1.000000000
16340,47620,1.000000000,1.000000000,1.000000000,1.000000000
16341,99999,0.032139578,0.000000000,0.000000000,0.031222123
16341,36340,0.961432507,1.000000000,1.000000000,0.962533452
16341,47620,0.006427916,0.000000000,0.000000000,0.006244425
